program,id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
nginx-apr,nginx-grpc-reinit-dangling-conn,2026,nginx/http_grpc,use-after-free,ngx_http_upstream_connect / ngx_http_upstream_reinit,"When connecting to a backend, if the read event handler ran before the write event handler and the received response triggered a next-upstream condition, ngx_http_upstream_reinit() was never called. With ngx_http_grpc_module and ngx_http_proxy_v2_module, ctx->connection was then left pointing at an object allocated from the PREVIOUS upstream connection's pool, which had been destroyed -- and it was reused for the next upstream.","grpc_pass or proxy_pass (HTTP/2) to a backend that sends a next-upstream-triggering response immediately, with proxy_next_upstream enabled",d7a249470b78a155c7548aea5f4eb959dae9fd03,1.29.5 (mainline); 1.28.2 (stable),ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/d7a249470b78a155c7548aea5f4eb959dae9fd03,"Object: the shared gRPC/HTTP2 connection object hung off the peer connection's pool cleanup and cached in ctx->connection (src/http/modules/ngx_http_grpc_module.c:4393 and :4420, cleared at :1341); the module context itself is ngx_pcalloc(r->pool, sizeof(ngx_http_grpc_ctx_t)) at :575. The freed memory belongs to the upstream connection pool, which ngx_destroy_pool does return to malloc (ngx_palloc.c:89-95) -- but the surviving pointer is an interior pointer into that block, and the same commit records the non-memory-safety half (mixed responses, duplicate headers) which no allocator addresses at all. Fix adds u->response_received so reinit runs. CHANGES 1.29.5: 'use-after-free might occur after switching to the next gRPC or HTTP/2 backend'. A companion commit a29476464cc86092135401bdcad91e4d38ac6b6d resets ctx->out/in/busy on gRPC reinit. Non-CVE."
nginx-apr,nginx-image-filter-length-uninit,2026,nginx/http_image_filter,uninitialized-read,ngx_http_image_read / ngx_http_image_size / ngx_http_image_resize,"Truncated upstream response with no Content-Length. ctx->length is then the ALLOCATION size (image_filter_buffer), not the number of bytes actually received, and the size parser and image decoders treated it as the amount of valid data -- parsing and decoding past the received bytes into uninitialised buffer memory.","Upstream that omits Content-Length and closes the connection mid-image, through a location using image_filter",95a24d1b9cdd89608c601748e2fdfe94fb81e7b3,1.31.4,system-malloc,caught,read-the-source,https://github.com/nginx/nginx/commit/95a24d1b9cdd89608c601748e2fdfe94fb81e7b3,"Object: ctx->image = ngx_palloc(r->pool, ctx->length) at src/http/modules/ngx_http_image_filter_module.c:482. The size expression is the crux: at :274 ctx->length = conf->buffer_size (image_filter_buffer, default 1M) when Content-Length is absent -- far above pool->max=4095, hence ngx_palloc_large -> malloc; at :277 ctx->length = the response's Content-Length, which for a small image can be BELOW 4095 and then becomes a bump carve. So the same object changes arena depending on the response, and the buggy path (no Content-Length) is precisely the large/malloc one. Marked caught per the control-group rule, with the caveat that the over-read stays INSIDE the single malloc'd allocation, so bounds checking would not fire either -- only initialisation tracking (MSan-style) would. The one-line fix sets ctx->length = p - ctx->image once the body is read. Non-CVE."
nginx-apr,nginx-log-script-overrun,2026,nginx/http_log,intra-arena-overflow,ngx_http_log_handler / ngx_http_log_variable,"Same class as CVE-2026-42533 but on the access-log line: the log format's length pass and copy pass could disagree (variables with side effects, or values that grow between passes), and the copy ops had no end check.","Any access_log format whose variables can change value between nginx's length and copy passes (e.g. a volatile map variable), on a request that triggers logging",4d32a2703c79f92b7a99ce3547759cc599d6f83e,1.31.3,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/4d32a2703c79f92b7a99ce3547759cc599d6f83e,"Object: the log line buffer, allocated `line = ngx_pnalloc(r->pool, len)` at src/http/modules/ngx_http_log_module.c:370, where len is the sum of the format's per-op length callbacks. Typical access-log lines are a few hundred bytes, so this is the bump path; it exceeds 4095 only with unusually large logged values. 185 lines changed in the http log module plus 101 in the stream one, all adding room checks. Non-CVE (shipped with the 1.31.3 script-hardening set but not itself named in the advisory). Blind for the same reason as the script row: adjacent pool objects, no boundary."
nginx-apr,nginx-proxy-loclen-uri-overread,2025,nginx/http_proxy,oob-read,ngx_http_proxy_create_key / ngx_http_proxy_create_request,"Request URI shorter than the location prefix, which happens after try_files replaces the URI. loc_len was set to plcf->location.len unconditionally, so r->uri.data + loc_len points past the URI and (r->uri.len - loc_len) underflows to a huge size_t, which ngx_escape_uri then walks.",location /1234 { try_files /123 =404; proxy_pass http://127.0.0.1:8080/; } requested as '/123',bcb41c91939009b7d01074c9a8f3cef1da13ec50,1.29.4 (mainline); 1.28.1 (stable),ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/bcb41c91939009b7d01074c9a8f3cef1da13ec50,"Object: r->uri.data. After try_files the URI is a fresh small ngx_pnalloc from r->pool; before any rewrite it points into the request header buffer, which is either the 1k client_header_buffer (pool, bump path) or an 8k large_client_header_buffer (malloc). The overread length is ~2^64 so it runs off the end of the arena block and eventually segfaults -- but the FIRST several kilobytes it reads and escapes into the upstream request are neighbouring pool objects belonging to the same request, i.e. a disclosure window that no arena boundary marks. Fixed by ngx_min(plcf->location.len, r->uri.len). Non-CVE; GitHub issue #983. Verdict blind for the bytes that matter (the adjacent ones); a guard page eventually stops the walk, which is why this presented as a segfault rather than a quiet leak."
nginx-apr,nginx-rewrite-break-alias-loclen,2019,nginx/http_rewrite,oob-read,ngx_http_script_regex_end_code,"Standalone 'break' directive used in a location where the URI had been rewritten, together with 'alias' or a proxy_pass with a URI component. Same shape as the proxy bug: location prefix longer than the rewritten URI.",location /aaa/ { rewrite ^ /xxx/yyy; break; proxy_pass http://localhost:8080/bbb/; },af8ea176a743e97d767b3e1439d549b52dd0367a,1.17.7,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/af8ea176a743e97d767b3e1439d549b52dd0367a,"Object: the rewritten r->uri.data, an ngx_pnalloc(r->pool, e->buf.len) carve from ngx_http_script.c:1232, tens of bytes -> bump path. The commit says explicitly 'if location's prefix was longer than the rewritten URI, a segmentation fault might occur'. Recorded as a separate row from the 2025 proxy fix because it is the SAME defect class in the same family six years earlier, which is the kind of recurrence this survey is meant to surface. Non-CVE. Blind: the read starts inside the pool block and walks forward over neighbours."
nginx-apr,nginx-script-result-trailing-garbage,2026,nginx/http_rewrite,uninitialized-read,ngx_http_script_complex_value_code / ngx_http_rewrite_module,"A script result shorter than its predicted length. The predicted length allocates the buffer, the copy pass writes fewer bytes, and the string was still returned with the PREDICTED length, so the tail was uninitialised pool bytes sent to the client.",map $uri $foo { ~^/(?<bar>[0-9]).*$ $bar; } location ~(?<bar>[0-9]*)[a-z]*$ { return 200 $1:$foo; } requested as '/1234abcd',a8289aa69c74f7e664ad63b91c17aa2a554f190f,1.31.3,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/a8289aa69c74f7e664ad63b91c17aa2a554f190f,"Object: e->buf.data from ngx_pnalloc(e->request->pool, len) at src/http/ngx_http_script.c:1861 (and the rewrite module's own copy). Variable-sized, essentially always < 4095 -> bump path. The leaked bytes are the previous occupant of that arena region within the same request pool, or of a reset pool (ngx_reset_pool, ngx_palloc.c:111-114, does not zero). Non-CVE: it shipped in 1.31.3 alongside CVE-2026-60005 but is a separate commit and is not itself in the CHANGES security list. Verdict blind: the read never leaves the allocation, so even a perfectly bounds-checked allocator sees nothing wrong -- only initialisation tracking would."
nginx-apr,nginx-ssi-param-key-overflow,2019,nginx/http_ssi,intra-arena-overflow,ngx_http_ssi_parse,"An SSI command whose parameter name is exactly NGX_HTTP_SSI_PARAM_LEN (32) bytes long and is followed by '-'. The error branch appended the '-' to the key without re-checking key.len, writing key.data[32].",SSI-processed response containing `<!--# include <32-byte-param-name>- -->`,ad42d70fed67c1e7098055fb25721ab904db2389,1.17.2,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/ad42d70fed67c1e7098055fb25721ab904db2389,"Object: ctx->param->key.data, allocated ngx_pnalloc(r->pool, NGX_HTTP_SSI_PARAM_LEN) at src/http/modules/ngx_http_ssi_filter_module.c:1245-1246. Size is the compile-time constant 32, always far below pool->max=4095, so it is always a bump-pointer carve. The 1-byte overwrite at index 32 lands on whatever ngx_palloc handed out next in the same pool block (the very next allocation in ngx_http_ssi_parse is ctx->param->value.data at :1256). nginx pool: ngx_palloc_small is a pure bump pointer (ngx_palloc.c:156-167), no header/size/free bit; ngx_pfree walks only pool->large (ngx_palloc.c:277-294) so it is a no-op on a small pool object; pool->max measured at 4095 on this 4K-page host. No allocator sees the write: there is no redzone, no size field and no chunk boundary between the 32-byte key and its neighbour. Non-CVE."
nginx-apr,nginx-upstream-filter-finalize-closed-conn,2024,nginx/http_upstream,use-after-free,ngx_event_pipe / ngx_http_upstream_process_request,"Filter finalization while working with an upstream: error_page redirects to a simple handler, ngx_http_request_finalize() terminates the request via the upstream cleanup handler and closes the upstream socket -- while ngx_event_pipe() is still on the stack. The error was not noticed until control returned, so the pipe read from the already-closed socket.",location /t2 { proxy_pass http://127.0.0.1:8080/big; } with a filter that finalizes (e.g. image_filter error) and error_page redirecting to a static handler,6f2059147f20d1bd2cd6ff01ea71bf31ec9c2845,1.25.4,system-malloc,blind,read-the-source,https://github.com/nginx/nginx/commit/6f2059147f20d1bd2cd6ff01ea71bf31ec9c2845,"Object: the upstream ngx_connection_t, from the per-worker array `cycle->connections = ngx_alloc(...)` at src/event/ngx_event.c:754-755, recycled through cycle->free_connections (ngx_connection.c:1229-1239 / :1279-1280) with ngx_memzero on reuse. The commit reports 'readv() failed (9: Bad file descriptor) ... or even segfaults with SSL'. Verdict blind despite the malloc arena, for the reason stated on the QUIC post-close row: ngx_free_connection never calls free(), so no allocator-level temporal check can fire; the slot is simply handed to a different connection. The SSL segfault comes from the c->ssl object, which is ngx_pcalloc'd from the connection pool. Non-CVE."
nginx-apr,nginx-v2-unbuffered-body-redirect-uaf,2019,nginx/http_v2,use-after-free,ngx_http_v2_state_read_data,"Unbuffered request-body reading not finished before the request is redirected by error_page or X-Accel-Redirect, and the body is then read again: duplicate post_handler call, or 'http request count is zero' alert followed by a segmentation fault.",location / { proxy_request_buffering off; proxy_pass http://bad; proxy_intercept_errors on; error_page 502 = /error; } over HTTP/2 with a request body still arriving,9cb22efa3fe947f8474338b99d389a35da177bb9,1.17.4,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/9cb22efa3fe947f8474338b99d389a35da177bb9,"Object: ngx_http_request_t (1336 bytes measured) from `ngx_pcalloc(pool, sizeof(ngx_http_request_t))` at src/http/ngx_http_request.c:589, out of the request_pool_size pool created at :584 (default 4k, giving pool->max = 4016). 'http request count is zero' is nginx's own name for a reference-count underflow, i.e. a premature free of the request and its pool -- and the DATA frames still being processed by the HTTP/2 connection then write into it. Blind: r->request_body, the body buffers and the request itself are all carves from the same pool block, so nothing distinguishes a live one from a freed one until the whole block goes back to malloc. Ticket #1819. Non-CVE. The fix skips DATA frames while r->reading_body is set without no-buffering."
nginx-apr,nginx-v2-data-after-400-nullderef,2020,nginx/http_v2,null-deref,ngx_http_v2_state_read_data,"400 errors redirected to an upstream server with error_page. The request never finished header processing, so r->request_body is NULL, but DATA frames from the client were still fed to the body machinery.",error_page 400 = /upstream; location /upstream { proxy_pass http://backend; } then send an HTTP/2 request with a malformed header block followed by DATA frames,7c67ff73634acde729ceb151110f8db10322a33e,1.19.3,ngx-pool,caught,read-the-source,https://github.com/nginx/nginx/commit/7c67ff73634acde729ceb151110f8db10322a33e,"Object: r->request_body (ngx_http_request_body_t), normally ngx_pcalloc'd from r->pool; here never allocated at all, so the dereference is of NULL rather than of arena memory. Recorded as a pool row because that is where the object would have lived and because the surrounding request state is all arena, but the honest note is that a NULL dereference is caught by the MMU on every allocator, so the arena is not what makes this one dangerous -- it is included for completeness of the HTTP/2 body-handling family alongside the 1.17.4 row above, which IS arena-dependent. The bug was introduced in 1.13.0 and the fix mirrors an earlier one in the same file. Non-CVE. || VERDICT NORMALISED BY THIS SESSION: counted 'caught' because a NULL dereference is trapped by page protection on any hardware, independent of the allocator. It is NOT evidence that the arena is visible to CHERI, and it is NOT evidence of blindness either; it is excluded from the blind count on purpose so the headline figure stays conservative. alloc_arena still records the true origin of the object."
